schema,table,directory,data_source,script,script_url,parent_schema,parent_table,parent_directory
ai_staging,ess_agg0_all_del,PHPrevention7,ESSENCE process/del,05_prod_02_ess_agg0_all.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_prod,ess_agg0_all,PHPrevention7
ai_staging,ess_agg0_all_process,PHPrevention7,ESSENCE process/del,05_prod_02_ess_agg0_all.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_ll_ed_kc_fac_process,PHPrevention7
ai_prod,ess_agg0_all,PHPrevention7,ESSENCE process/del,05_prod_02_ess_agg0_all.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_ll_ed_kc_fac_process,PHPrevention7
ai_prod,ess_agg0_resp,PHPrevention7,ESSENCE process/del,05_prod_03_ess_agg0_resp.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_ll_ed_kc_fac_process,PHPrevention7
ai_staging,ess_agg0_resp_del,PHPrevention7,ESSENCE process/del,05_prod_03_ess_agg0_resp.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_prod,ess_agg0_resp,PHPrevention7
ai_staging,ess_agg0_resp_process,PHPrevention7,ESSENCE process/del,05_prod_03_ess_agg0_resp.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_ll_ed_kc_fac_process,PHPrevention7
ai_prod,ess_agg0_all_upcare,PHPrevention7,ESSENCE process/del,05_prod_12_ess_agg0_all_upcare.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_ll_upcare_process,PHPrevention7
ai_staging,ess_agg0_all_upcare_process,PHPrevention7,ESSENCE process/del,05_prod_12_ess_agg0_all_upcare.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_ll_upcare_process,PHPrevention7
ai_staging,ess_agg0_all_upcare_del,PHPrevention7,ESSENCE process/del,05_prod_12_ess_agg0_all_upcare.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_agg0_all_upcare,PHPrevention7
ai_prod,ess_agg0_resp_upcare,PHPrevention7,ESSENCE process/del,05_prod_13_ess_agg0_resp_upcare.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_ll_upcare_process,PHPrevention7
ai_staging,ess_agg0_resp_upcare_process,PHPrevention7,ESSENCE process/del,05_prod_12_ess_agg0_all_upcare.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_ll_upcare_process,PHPrevention7
ai_staging,ess_agg0_resp_upcare_del,PHPrevention7,ESSENCE process/del,05_prod_12_ess_agg0_all_upcare.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_agg0_resp_upcare,PHPrevention7
ai_staging,ess_ll_del,PHPrevention7,ESSENCE process/del,05_prod_01_ess_ll.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_del,PHPrevention7
ai_staging,ess_ll_process,PHPrevention7,ESSENCE process/del,05_prod_01_ess_ll.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_process,PHPrevention7
ai_staging,ess_ll_ed_process,PHPrevention7,ESSENCE process/del,05_prod_01_ess_ll.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_ll_process,PHPrevention7
ai_staging,ess_ll_ed_kc_fac_process,PHPrevention7,ESSENCE process/del,05_prod_01_ess_ll.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_ll_ed_process,PHPrevention7
ai_staging,ess_ll_upcare_process,PHPrevention7,ESSENCE process/del,05_prod_01_ess_ll.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/ESSENCE,ai_staging,ess_ll_process,PHPrevention7
ai_raw,wdrs_cov_cases,PHPrevention7,WDRS COVID-19 Cases,03_raw_01_wdrs_cov_cases.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases/03_raw_01_wdrs_cov_cases.R,wdrs.lhj,vw_gcd_covid_19_flattened,DOH Rainer Server
ai_staging,wdrs_cov_cases_demo,PHPrevention7,WDRS COVID-19 Cases,04_staging_01_wdrs_cov_cases_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases/04_staging_01_wdrs_cov_cases_demo.R,ai_raw,wdrs_cov_cases,PHPrevention7
ai_staging,wdrs_cov_cases_demo,PHPrevention7,WDRS COVID-19 Cases,04_staging_01_wdrs_cov_cases_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases/04_staging_01_wdrs_cov_cases_demo.R,ai_ref,demo_age_group,PHPrevention7
ai_staging,wdrs_cov_cases_geo,PHPrevention7,WDRS COVID-19 Cases,04_staging_02_wdrs_cov_cases_geo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases/04_staging_02_wdrs_cov_cases_geo.R,ai_raw,wdrs_cov_cases,PHPrevention7
ai_staging,wdrs_cov_cases_case,PHPrevention7,WDRS COVID-19 Cases,04_staging_03_wdrs_cov_cases_case.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases/04_staging_03_wdrs_cov_cases_case.R,ai_raw,wdrs_cov_cases,PHPrevention7
ai_staging,wdrs_cov_cases_hosp,PHPrevention7,WDRS COVID-19 Cases,04_staging_04_wdrs_cov_cases_hosp.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases/04_staging_04_wdrs_cov_cases_hosp.R,ai_raw,wdrs_cov_cases,PHPrevention7
ai_staging,wdrs_cov_cases_hosp_long,PHPrevention7,WDRS COVID-19 Cases,04_staging_04_wdrs_cov_cases_hosp.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases/04_staging_04_wdrs_cov_cases_hosp.R,ai_raw,wdrs_cov_cases,PHPrevention7
ai_staging,wdrs_cov_cases_death,PHPrevention7,WDRS COVID-19 Cases,04_staging_05_wdrs_cov_cases_death.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases/04_staging_05_wdrs_cov_cases_death.R,ai_raw,wdrs_cov_cases,PHPrevention7
ai_staging,wdrs_cov_cases_death,PHPrevention7,WDRS COVID-19 Cases,04_staging_05_wdrs_cov_cases_death.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases/04_staging_05_wdrs_cov_cases_death.R,ai_staging,death_certificates_no_wdrs_match,PHPrevention7
ai_raw,wdrs_cov_cases,PHPrevention7,WDRS COVID-19 Cases process/del,03_raw_01_wdrs_cov_cases.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,wdrs.lhj,vw_gcd_covid_19_flattened,DOH Rainer Server
ai_staging,wdrs_cov_cases_del,PHPrevention7,WDRS COVID-19 Cases process/del,03_raw_01_wdrs_cov_cases.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_raw,wdrs_cov_cases,PHPrevention7
ai_staging,wdrs_cov_cases_process,PHPrevention7,WDRS COVID-19 Cases process/del,03_raw_01_wdrs_cov_cases.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,wdrs.lhj,vw_gcd_covid_19_flattened,DOH Rainer Server
ai_staging,wdrs_cov_cases_demo,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_01_wdrs_cov_cases_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_process,PHPrevention7
ai_staging,wdrs_cov_cases_demo_del,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_01_wdrs_cov_cases_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_demo,PHPrevention7
ai_staging,wdrs_cov_cases_demo_process,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_01_wdrs_cov_cases_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_process,PHPrevention7
ai_staging,wdrs_cov_cases_demo_process,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_01_wdrs_cov_cases_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_ref,demo_sex,PHPrevention7
ai_staging,wdrs_cov_cases_demo_process,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_01_wdrs_cov_cases_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_ref,demo_age_group,PHPrevention7
ai_staging,wdrs_cov_cases_demo_process,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_01_wdrs_cov_cases_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_ref,demo_re,PHPrevention7
ai_staging,wdrs_cov_cases_geo,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_02_wdrs_cov_cases_geo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_process,PHPrevention7
ai_staging,wdrs_cov_cases_geo_del,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_02_wdrs_cov_cases_geo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_geo,PHPrevention7
ai_staging,wdrs_cov_cases_geo_process,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_02_wdrs_cov_cases_geo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_process,PHPrevention7
ai_staging,wdrs_cov_cases_case,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_03_wdrs_cov_cases_case.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_process,PHPrevention7
ai_staging,wdrs_cov_cases_case_del,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_03_wdrs_cov_cases_case.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_case,PHPrevention7
ai_staging,wdrs_cov_cases_case_process,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_03_wdrs_cov_cases_case.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_process,PHPrevention7
ai_staging,wdrs_cov_cases_hosp,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_04_wdrs_cov_cases_hosp.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_process,PHPrevention7
ai_staging,wdrs_cov_cases_hosp_del,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_04_wdrs_cov_cases_hosp.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_hosp,PHPrevention7
ai_staging,wdrs_cov_cases_hosp_process,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_04_wdrs_cov_cases_hosp.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_process,PHPrevention7
ai_staging,wdrs_cov_cases_hosp_long,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_04_wdrs_cov_cases_hosp.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_process,PHPrevention7
ai_staging,wdrs_cov_cases_hosp_long_del,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_04_wdrs_cov_cases_hosp.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_hosp_long,PHPrevention7
ai_staging,wdrs_cov_cases_hosp_long_process,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_04_wdrs_cov_cases_hosp.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_process,PHPrevention7
ai_staging,wdrs_cov_cases_death,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_05_wdrs_cov_cases_death.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_process,PHPrevention7
ai_staging,wdrs_cov_cases_death_del,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_05_wdrs_cov_cases_death.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_death,PHPrevention7
ai_staging,wdrs_cov_cases_death_process,PHPrevention7,WDRS COVID-19 Cases process/del,04_staging_05_wdrs_cov_cases_death.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/tree/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Cases,ai_staging,wdrs_cov_cases_process,PHPrevention7
ai_raw,nrevss_2017_2018,PHPrevention7,NREVSS,03_raw_00_nrevss_historic,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/03_raw_00_nrevss_historic.R,file,NREVSS_2017-2018.xlsx,\\kc.kingcounty.lcl\DPH\Prevention\CD-Epi-Imms\AI\External_data\NREVSS\
ai_raw,nrevss_current,PHPrevention7,NREVSS,03_raw_01_nrevss.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/03_raw_01_nrevss.R,file,NREVSS.xlsx,\\kc.kingcounty.lcl\DPH\Prevention\CD-Epi-Imms\AI\External_data\NREVSS\
ai_raw,nrevss,PHPrevention7,NREVSS,03_raw_01_nrevss.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/03_raw_01_nrevss.R,ai_raw,nrevss_current,PHPrevention7
ai_raw,nrevss,PHPrevention7,NREVSS,03_raw_01_nrevss.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/03_raw_01_nrevss.R,ai_raw,nrevss_2017_2018,PHPrevention7
ai_raw,nrevss_ess,PHPrevention7,NREVSS,03_raw_02_nrevss_ess.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/04_staging_02_nrevss_ess_flat.R,url,ESSENCE,https://essence2.syndromicsurveillance.org/nssp_essence/api/dataDetails/csv?labDataSource=a&percentParam=noPercent&datasource=va_labba&detector=probrepswitch&dateType=eventdate&timeResolution=daily&labRegion=wa_king&userId=4216&aqtTarget=DataDetails&labORUCResultTestComboFreeT
ai_staging,nrevss_only_flat,PHPrevention7,NREVSS,04_staging_01_nrevss_only_flat.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/04_staging_01_nrevss_only_flat.R,ai_raw,nrevss,PHPrevention7
ai_staging,nrevss_ess_flat,PHPrevention7,NREVSS,04_staging_02_nrevss_ess_flat.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/04_staging_02_nrevss_ess_flat.R,ai_raw,nrevss_ess,PHPrevention7
ai_staging,nrevss_flat,PHPrevention7,NREVSS,04_staging_03_nrevss_flat.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/04_staging_03_nrevss_flat.R,ai_staging,nrevss_only_flat,PHPrevention7
ai_staging,nrevss_flat,PHPrevention7,NREVSS,04_staging_03_nrevss_flat.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/04_staging_03_nrevss_flat.R,ai_staging,nrevss_ess_flat,PHPrevention7
ai_staging,nrevss_flat_date,PHPrevention7,NREVSS,04_staging_04_nrevss_flat_date.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/04_staging_04_nrevss_flat_date.R,ai_staging,nrevss_flat,PHPrevention7
ai_staging,nrevss_flat_test,PHPrevention7,NREVSS,04_staging_05_nrevss_flat_test.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/04_staging_05_nrevss_flat_test.R,ai_staging,nresvss_flat,PHPrevention7
ai_prod,nrevss_fac,PHPrevention7,NREVSS,05_prod_01_nrevss_fac.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/05_prod_01_nrevss_fac.R,ai_staging,nrevss_flat,PHPrevention7
ai_prod,nrevss_fac,PHPrevention7,NREVSS,05_prod_01_nrevss_fac.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/05_prod_01_nrevss_fac.R,ai_staging,nrevss_flat_date,PHPrevention7
ai_prod,nrevss_fac,PHPrevention7,NREVSS,05_prod_01_nrevss_fac.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/05_prod_01_nrevss_fac.R,ai_staging,nrevss_flat_test,PHPrevention7
ai_prod,nrevss_agg,PHPrevention7,NREVSS,05_prod_02_nrevss_agg.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/05_prod_02_nrevss_agg.R,ai_prod,nrevss_fac,PHPrevention7
ai_prod,nrevss_pub_weekly,PHPrevention7,NREVSS,05_prod_03_nrevss_pub_weekly.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/05_prod_03_nrevss_pub_weekly.R,ai_prod,nrevss_agg,PHPrevention7
ai_prod,nrevss_pub_weekly_flu_type,PHPrevention7,NREVSS,05_prod_04_nrevss_pub_weekly_flu_type.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/NREVSS/05_prod_04_nrevss_pub_weekly_flu_type.R,ai_prod,nrevss_agg,PHPrevention7
ai_raw,wah_census,PHPrevention7,WA Health,03_raw_00_wah_census_restore.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/03_raw_00_wah_census_restore.R,archive,wah_census_raw_[Sys.Date].csv,\\kc.kingcounty.lcl\DPH\Prevention\CD-Epi-Imms\AI\External_data\WA Health\Backup\
ai_raw,wah_cov,PHPrevention7,WA Health,03_raw_00_wah_cov_restore.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/03_raw_00_wah_cov_restore.R,archive,wah_cov_raw_[Sys.Date].csv,\\kc.kingcounty.lcl\DPH\Prevention\CD-Epi-Imms\AI\External_data\WA Health\Backup\
ai_raw,wah_fac_baseline,PHPrevention7,WA Health,03_raw_01_wah_fac_baseline.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/03_raw_01_wah_fac_baseline.R,file,Facility Baseline Data Detail.xlsx,\\kc.kingcounty.lcl\DPH\Prevention\CD-Epi-Imms\AI\External_data\WA Health\
ai_raw,wah_census,PHPrevention7,WA Health,03_raw_02_wah_census.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/03_raw_02_wah_census.R,file,Census Data Detail.xlsx,\\kc.kingcounty.lcl\DPH\Prevention\CD-Epi-Imms\AI\External_data\WA Health\
ai_raw,wah_cov,PHPrevention7,WA Health,03_raw_03_wah_cov.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/03_raw_03_wah_cov.R,file,COVID-19 Detail Data.xlsx,\\kc.kingcounty.lcl\DPH\Prevention\CD-Epi-Imms\AI\External_data\WA Health\
ai_raw,wah_inf,PHPrevention7,WA Health,03_raw_04_wah_inf.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/03_raw_04_wah_inf.R,file,Influenza Data Detail.xlsx,\\kc.kingcounty.lcl\DPH\Prevention\CD-Epi-Imms\AI\External_data\WA Health\
ai_raw,wah_rsv,PHPrevention7,WA Health,03_raw_05_wah_rsv.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/03_raw_05_wah_rsv.R,file,RSV Detail.xlsx,\\kc.kingcounty.lcl\DPH\Prevention\CD-Epi-Imms\AI\External_data\WA Health\
ai_staging,wah_fac_baseline,PHPrevention7,WA Health,04_staging_01_wah_fac_baseline.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/04_staging_01_wah_fac_baseline.R,ai_raw,wah_fac_baseline,PHPrevention7
ai_staging,wah_census,PHPrevention7,WA Health,04_staging_02_wah_census.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/04_staging_02_wah_census.R,ai_raw,wah_census,PHPrevention7
ai_staging,wah_cov,PHPrevention7,WA Health,04_staging_03_wah_cov.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/04_staging_03_wah_cov.R,ai_raw,wah_cov,PHPrevention7
ai_staging,wah_inf,PHPrevention7,WA Health,04_staging_04_wah_inf.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/04_staging_04_wah_inf.R,ai_raw,wah_inf,PHPrevention7
ai_staging,wah_rsv,PHPrevention7,WA Health,04_staging_05_wah_rsv.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/04_staging_05_wah_rsv.R,ai_raw,wah_rsv,PHPrevention7
ai_prod,wah_fac,PHPrevention7,WA Health,05_prod_01_wah_fac.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/05_prod_01_wah_fac.R,ai_staging,wah_fac_baseline,PHPrevention7
ai_prod,wah_fac,PHPrevention7,WA Health,05_prod_01_wah_fac.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/05_prod_01_wah_fac.R,ai_staging,wah_census,PHPrevention7
ai_prod,wah_fac,PHPrevention7,WA Health,05_prod_01_wah_fac.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/05_prod_01_wah_fac.R,ai_staging,wah_cov,PHPrevention7
ai_prod,wah_fac,PHPrevention7,WA Health,05_prod_01_wah_fac.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/05_prod_01_wah_fac.R,ai_staging,wah_inf,PHPrevention7
ai_prod,wah_fac,PHPrevention7,WA Health,05_prod_01_wah_fac.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/05_prod_01_wah_fac.R,ai_staging,wah_rsv,PHPrevention7
ai_prod,wah_agg,PHPrevention7,WA Health,05_prod_02_wah_agg.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/05_prod_02_wah_agg.R,ai_prod,wah_fac,PHPrevention7
ai_prod,wah_summary,PHPrevention7,WA Health,05_prod_03_wah_summary.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/05_prod_03_wah_summary.R,ai_prod,wah_agg,PHPrevention7
ai_prod,wah_update_time,PHPrevention7,WA Health,05_prod_04_wah_update_time.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/05_prod_04_wah_update_time.R,ai_staging,wah_census,PHPrevention7
ai_prod,wah_update_time,PHPrevention7,WA Health,05_prod_04_wah_update_time.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/05_prod_04_wah_update_time.R,ai_staging,wah_cov,PHPrevention7
